fcgkj f'k{kk ifj;kstuk] ck¡dk,,,,
fnukad 31-08-2026 rd Inspire Award ds rgr Nk=@Nk=kvksa dk Nominaton ugha djus okys fo|ky;ksa dh lwph,,,,
S.No,AppCode,Udisecode,SchoolName,Block
815,APP51016943378,10230518302,"PM SHRI +2 GOVT. HIGH SCHOOL, JAITHOUR",Rajaun
816,APP51016464647,10230504401,R.M.S. Barouni,Rajaun
817,APP51016905358,10230507401,R.M.S. Khaira,Rajaun
818,APP51016905292,10230507801,R.M.S. Muradpur,Rajaun
819,APP51016720003,10230500210,R.M.S. Punsiya,Rajaun
820,APP51016713356,10230500301,R.M.S. Uprama,Rajaun
821,APP510161377806,10230503603,Rakesh Bal Vikas Kendra Khiddi,Rajaun
822,APP51016192044,10230504504,Rashtriya High School Dhouni,Rajaun
823,APP510161337751,10230508803,Shib Subhdra Public School,Rajaun
824,APP510161338770,10230510102,U H S Alipur Dhaniya Gariya,Rajaun
825,APP510161336813,10230508901,U M S AMHARA,Rajaun
826,APP510161039321,10230510601,U M S Balthara,Rajaun
827,APP510161084328,10230511301,U M S Ghuthiya,Rajaun
828,APP51016905320,10230510901,U.G.M.S. Malti,Rajaun
829,APP510161041801,10230508702,U.H.S LASHKARI,Rajaun
830,APP51016986929,10230512301,U.H.S. Chkmunniya,Rajaun
831,APP51016464636,10230506501,U.M.S Faizpur,Rajaun
832,APP51016464751,10230504201,U.M.S Bhusiya,Rajaun
833,APP510161050212,10230503101,U.M.S RAHIMDIH,Rajaun
834,APP51016983787,10230502301,U.M.S Shyampur Tekni,Rajaun
835,APP510161088425,10230505701,U.M.S. Abdachak,Rajaun
836,APP51016905303,10230503401,U.M.S. Amdaha,Rajaun
837,APP51016909156,10230509601,U.M.S. Anandpur,Rajaun
838,APP51016465029,10230506801,U.M.S. Babarchak,Rajaun
839,APP51016911349,10230509101,U.M.S. Dharmaychak,Rajaun
840,APP51016905310,10230509201,U.M.S. Jabra,Rajaun
841,APP51016464705,10230506301,U.M.S. Khajurkorama,Rajaun
842,APP51016436856,10230503601,U.M.S. Khiddi,Rajaun
843,APP51016905330,10230513602,U.M.S. Lahoriya Gopalpur,Rajaun
844,APP51016723445,10230508301,U.M.S. Lakra,Rajaun
845,APP51016905313,10230510701,U.M.S. Nima,Rajaun
846,APP51016464811,10230500202,U.M.S. Punsiya Bazar,Rajaun
847,APP51016905307,10230508101,U.M.S. Sakahara,Rajaun
848,APP51016723432,10230507301,U.M.S. Sujal Korama,Rajaun
849,APP51016465048,10230506101,U.M.S.. Durgapur,Rajaun
850,APP51016906404,10230504501,U.M.S.Asmanichak North,Rajaun
851,APP51016905371,10230501603,U.M.S.KARSANI,Rajaun
852,APP510161341607,10230507602,UCCHATAR MADHYAMIK VIDYALAYA DHAYHARNA MAHGAMA RAJOUN,Rajaun
853,APP510161334083,10230500403,UHS MAJHGAIN,Rajaun
854,APP510161341570,10230507904,Uhs Orahara,Rajaun
855,APP510161274297,10230509803,UHS PARGHARI LAKRA RAJOUN,Rajaun
856,APP510161299557,10230503701,UMS DARPA RAJOUN,Rajaun
857,APP51016905294,10230505201,Ums Goradih,Rajaun
858,APP510161039559,10230508601,Ums Harna Buzurg,Rajaun
859,APP510161078412,10230500209,UMS KAITHA,Rajaun
860,APP510161101740,10230510501,Ums Katiyama Urdu,Rajaun
861,APP51016905293,10230518201,Ums Kharwa,Rajaun
862,APP510161039576,10230509301,Ums Mirnagar,Rajaun
863,APP51016907303,10230504101,Ums Naripa,Rajaun
864,APP510161038959,10230507101,Ums Ranitikar,Rajaun
865,APP510161087405,10230510001,Ums Saidpur Singerpur,Rajaun
866,APP51016464687,10230506001,UPG.M.S. MOHNA,Rajaun
867,APP510161310429,10230501605,UTKRAMIT UCHCHA MADHYAMIK VIDYALAY BHAWANIPUR KATHOUN,Rajaun
868,APP510161355329,10230503604,VEENA PUBLIC SCHOOL,Rajaun
869,APP510161080424,10232408602,A. R. M. S. Banshipur,Shambhuganj
870,APP51016257793,10232406104,Adarsh Hs Pounkari Garhi,Shambhuganj
871,APP510161372577,10232407208,Ambition public school,Shambhuganj
872,APP51016178653,10232411202,Angya Vidhya Bhawan Hs Kasba,Shambhuganj
873,APP51016908559,10232411203,Anup Devi Girls High School Kasba,Shambhuganj
874,APP51016171629,10232400103,Ayodhya Kamla Hs Parariya,Shambhuganj
875,APP51016919393,10232403603,Balika Uchcha Vidyalaya Kadrachak,Shambhuganj
876,APP510161360998,10232413501,Buniyadi School Gulni Kushaha,Shambhuganj
877,APP51016464620,10232410601,Girl M.S. Asouta,Shambhuganj
878,APP510161096760,10232408301,GOVERMENT BASIC SCHOOL GARHI KURMA,Shambhuganj
879,APP510161366150,10232405804,Green garden mission school Mirzapur,Shambhuganj
880,APP510161031545,10232421103,M.S Basbitta,Shambhuganj
881,APP51016464645,10232421101,M.S BIRNAUDHA,Shambhuganj
882,APP51016753017,10232407801,M.S. MALDIH,Shambhuganj
883,APP51016893615,10232411001,M.S. Nijhari,Shambhuganj
884,APP51016912885,10232404501,M.S. Pararia,Shambhuganj
885,APP51016464670,10232402802,M.S. Sevagram Mohanpur,Shambhuganj
886,APP51016178718,10232409103,Madita Vidyarthi Hs Bharatshila,Shambhuganj
887,APP510161110146,10232405405,MS CHUTIYA URDU,Shambhuganj
888,APP51016464721,10232415201,Ms Mirzapur,Shambhuganj
889,APP51016753120,10232408105,Ms Naroun,Shambhuganj
890,APP510161005683,10232416903,P.M.S Pakariya,Shambhuganj
891,APP510161145105,10232402702,R M S Manjhgayn,Shambhuganj
892,APP510161171384,10232421201,R.M.S VAIDPUR,Shambhuganj
893,APP51016595898,10232402302,R.M.S. KASBA,Shambhuganj
894,APP510161027995,10232406102,R.M.S. POUNKARI,Shambhuganj
895,APP51016959551,10232404003,R.R. HIGH SCHOOL PRATAPPUR,Shambhuganj
896,APP510161304343,10232411104,Rms Bharatshila,Shambhuganj
897,APP510161374665,10232400104,S K M PUBLIC SCHOOL,Shambhuganj
898,APP51016203305,10232400404,S.S.S.K High School Kurmadih,Shambhuganj
899,APP51016333744,10232409803,Sarvodaya Hs Gulni Kushaha,Shambhuganj
900,APP510161341358,10231111111,SARVODAYA HS GULNI KUSHAHA,Shambhuganj
901,APP510161095289,10232414801,U M S Kanimoh,Shambhuganj
902,APP510161042327,10232410401,U M S ORKITTA SHYAMPUR,Shambhuganj
903,APP510161042366,10232405204,U M S Shyampur Harijan,Shambhuganj
904,APP510161079962,10232404803,U. M. S. Bhitti,Shambhuganj
905,APP510161101832,10232421801,U. M. S. Garhi Mohanpur,Shambhuganj
906,APP510161079236,10232403002,U. M. S. Kamatpur,Shambhuganj
907,APP510161033411,10232407707,U.H.S. RAJGHAT PARMANANDPUR SHAMBHUGANJ BANKA,Shambhuganj
908,APP510161331840,10232417101,U.H.S. RAJGHAT PARMANANDPUR SHAMBHUGANJ BANKA,Shambhuganj
909,APP51016907620,10232409403,U.M..S. Bhalua,Shambhuganj
910,APP51016915911,10232413502,U.M..S. Gulni Kushaha,Shambhuganj
911,APP510161084356,10232411503,U.M.S Baroutha,Shambhuganj
912,APP510161123226,10232403903,U.M.S Bishnupur,Shambhuganj
913,APP51016464717,10232400704,U.M.S Chandela,Shambhuganj
914,APP51016464613,10232403201,U.M.S Ghoshpur,Shambhuganj
915,APP51016464663,10232411601,U.M.S Keitha,Shambhuganj
916,APP51016594626,10232422802,U.M.S Kunnath,Shambhuganj
917,APP51016464674,10232401401,U.M.S Lalwamor,Shambhuganj
918,APP510161344704,10232405803,U.M.S Mirnagar,Shambhuganj
919,APP510161112356,10232410604,U.M.S Paidapur,Shambhuganj
920,APP51016983671,10232400302,U.M.S Ramchua(Girl),Shambhuganj
921,APP510161098767,10232419901,U.M.S Yogani Urdu,Shambhuganj
922,APP51016464638,10232410603,U.M.S. Asouta (Nagel),Shambhuganj
923,APP510161044577,10232406702,U.M.S. Bagghakhas,Shambhuganj
924,APP51016753052,10232403602,U.M.S. Kadrachak (Girl),Shambhuganj
925,APP510161087778,10232408001,U.M.S. Karharia,Shambhuganj
926,APP51016983231,10232407301,U.M.S. Karnpur,Shambhuganj
927,APP510161098752,10232422401,U.M.S. KASHIDIH TINA,Shambhuganj
928,APP51016750110,10232422501,U.M.S. MEHARPUR S.C,Shambhuganj
929,APP51016464676,10232405701,U.M.S. Sondhia,Shambhuganj
930,APP510161344111,10232409505,U.M.S.Bela,Shambhuganj
931,APP510161057326,10232421001,U.M.S.Bhattachakmanjhgain,Shambhuganj
932,APP510161111319,10232411102,U.M.S.Chhoti Bharatshila,Shambhuganj
933,APP510161090385,10232410501,U.M.S.Lakha,Shambhuganj
934,APP51016595903,10232405301,U.M.S.Mahisota,Shambhuganj
935,APP510161345977,10232405106,"U.U.MS. CHUTIYA BELARI ,SHAMBHUGANJ",Shambhuganj
936,APP510161203603,10232400304,UCHCH MADHYAMIK VIDYALAYA RAMCHUA,Shambhuganj
937,APP510161168962,10232414402,Uchch Madhymik Vidyalaya Chhatrahar,Shambhuganj
938,APP510161158168,10232403904,Uchcha Madhamik Vidyalay Pakariya,Shambhuganj
939,APP510161347939,40232105106,UCHCHA MADHAYMIK VIDYALAY CHUTIYA BELARI,Shambhuganj
940,APP510161349432,10232406903,UHS BAIDPUR,Shambhuganj
941,APP510161304568,10232411603,UHS BIRNOUDHA SHAMBHUGANJ,Shambhuganj
942,APP510161340383,10232400705,UHS MIRZAPUR,Shambhuganj
943,APP510161337960,10232401604,UHS VARSABAD SHAMBHUGANJ,Shambhuganj
944,APP510161122351,10232403303,Ums Belsira,Shambhuganj
945,APP510161083789,10232404104,Ums Chautra Khas,Shambhuganj
946,APP51016595865,10232401403,Ums Gopalpur,Shambhuganj
947,APP51016464669,10232420603,UMS KAMARDIH,Shambhuganj
948,APP510161044649,10232405803,Ums Mirzapur,Shambhuganj
949,APP510161101335,10232411301,Ums Pirra,Shambhuganj
950,APP510161358644,10232406901,UMS SILAUTA,Shambhuganj
951,APP510161101109,10232401601,UMS WARSABAD,Shambhuganj
952,APP510161360089,10232405105,URDU MIDDLE SCHOOL BELARI,Shambhuganj
953,APP510161341140,10232403203,Utkarmit Uchch Madhyamik School Kamatpur Ghoshpur Shambhuganj Banka,Shambhuganj
